incident_id,timestamp,area,lat,lng,hour,day_of_week,incident_type,severity,weapon_involved,reported_to_police,source
INC-0349,2025-08-18 18:20:00,Liaquatabad,24.907744,67.032041,18,Monday,phone_snatching,HIGH,no,yes,community_report
INC-1036,2025-08-18 20:06:00,Gulshan-e-Iqbal,24.929208,67.134838,20,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0903,2025-08-18 21:22:00,Hassan Square,24.900801,67.072711,21,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-1854,2025-08-18 22:34:00,Malir Cantonment,24.87735,67.205143,22,Monday,mugging,MEDIUM,no,no,community_report
INC-1584,2025-08-18 23:14:00,Zamzama,24.82604,67.077624,23,Monday,mugging,MEDIUM,no,no,community_report
INC-1796,2025-08-19 20:20:00,Soldier Bazaar,24.889357,67.027755,20,Tuesday,phone_snatching,MEDIUM,no,yes,community_report
INC-1623,2025-08-19 20:34:00,Guru Mandir,24.866206,67.018517,20,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0543,2025-08-19 21:16:00,Korangi,24.826737,67.139055,21,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-1429,2025-08-19 21:58:00,Gulistan-e-Jauhar,24.912997,67.218351,21,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1563,2025-08-20 17:03:00,DHA Phase 5,24.810319,67.088248,17,Wednesday,vehicle_theft,MEDIUM,no,yes,community_report
INC-0355,2025-08-20 18:26:00,Liaquatabad,24.905605,67.034655,18,Wednesday,robbery,MEDIUM,no,no,community_report
INC-0371,2025-08-20 19:50:00,Liaquatabad,24.902007,67.037397,19,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0377,2025-08-20 20:23:00,Liaquatabad,24.907339,67.036689,20,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1653,2025-08-21 08:00:00,Guru Mandir,24.868443,67.018084,8,Thursday,robbery,MEDIUM,no,yes,community_report
INC-1833,2025-08-21 09:30:00,Malir Cantonment,24.876171,67.205581,9,Thursday,vehicle_theft,LOW,no,yes,community_report
INC-0596,2025-08-21 21:05:00,SITE Industrial Area,24.928795,67.001275,21,Thursday,vehicle_theft,HIGH,no,no,community_report
INC-0506,2025-08-21 21:45:00,Korangi,24.82209,67.141461,21,Thursday,mugging,HIGH,no,no,community_report
INC-0938,2025-08-21 22:20:00,North Nazimabad,24.952472,67.054563,22,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1898,2025-08-22 20:31:00,Model Colony,24.87967,67.148708,20,Friday,mugging,MEDIUM,no,yes,community_report
INC-0550,2025-08-22 23:08:00,Korangi,24.823088,67.14254,23,Friday,phone_snatching,HIGH,no,no,community_report
INC-0959,2025-08-22 23:25:00,North Nazimabad,24.951927,67.052444,23,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-0454,2025-08-22 23:56:00,Landhi,24.850196,67.360043,23,Friday,vehicle_theft,MEDIUM,no,no,community_report
INC-1893,2025-08-23 14:40:00,Model Colony,24.880482,67.14505,14,Saturday,mugging,LOW,no,no,community_report
INC-0847,2025-08-23 17:04:00,Teen Talwar,24.826888,67.033024,17,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1438,2025-08-23 17:28:00,PECHS,24.87495,67.081065,17,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-1902,2025-08-23 20:52:00,Model Colony,24.879498,67.147768,20,Saturday,mugging,LOW,no,no,community_report
INC-1451,2025-08-23 23:49:00,PECHS,24.877197,67.077298,23,Saturday,phone_snatching,LOW,no,no,community_report
INC-1472,2025-08-24 13:15:00,PECHS,24.873934,67.080002,13,Sunday,phone_snatching,HIGH,no,yes,community_report
INC-0545,2025-08-24 21:05:00,Korangi,24.822981,67.137766,21,Sunday,mugging,HIGH,no,no,community_report
INC-1210,2025-08-24 21:51:00,Garden West,24.879436,67.018545,21,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0963,2025-08-25 14:55:00,North Nazimabad,24.948205,67.057228,14,Monday,mugging,MEDIUM,no,no,community_report
INC-1644,2025-08-25 19:23:00,Guru Mandir,24.870628,67.017374,19,Monday,mugging,MEDIUM,no,no,community_report
INC-1839,2025-08-26 00:25:00,Malir Cantonment,24.874788,67.203405,0,Tuesday,mugging,MEDIUM,no,no,community_report
INC-0755,2025-08-26 21:53:00,Saddar,24.864718,67.029881,21,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0993,2025-08-26 23:00:00,North Nazimabad,24.948396,67.056549,23,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0025,2025-08-27 01:13:00,Lyari,24.871881,67.009808,1,Wednesday,robbery,MEDIUM,no,yes,community_report
INC-1689,2025-08-27 11:21:00,Guru Mandir,24.865013,67.013263,11,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-0607,2025-08-27 21:47:00,SITE Industrial Area,24.931521,66.999374,21,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0570,2025-08-27 23:03:00,Korangi,24.822487,67.138233,23,Wednesday,mugging,HIGH,no,no,community_report
INC-1354,2025-08-28 16:44:00,FB Area,24.954406,67.103119,16,Thursday,mugging,HIGH,no,yes,community_report
INC-0893,2025-08-28 19:34:00,Hassan Square,24.898587,67.071717,19,Thursday,mugging,HIGH,no,no,community_report
INC-1661,2025-08-28 20:02:00,Guru Mandir,24.867688,67.018985,20,Thursday,mugging,HIGH,no,no,community_report
INC-0707,2025-08-28 21:29:00,Malir,24.893745,67.231799,21,Thursday,mugging,HIGH,no,yes,community_report
INC-1757,2025-08-28 22:24:00,Soldier Bazaar,24.88629,67.027109,22,Thursday,mugging,MEDIUM,no,yes,community_report
INC-1079,2025-08-28 23:10:00,Sohrab Goth,24.956236,67.080963,23,Thursday,mugging,HIGH,no,yes,community_report
INC-0434,2025-08-29 01:19:00,Landhi,24.851394,67.362004,1,Friday,robbery,HIGH,yes,no,community_report
INC-0609,2025-08-29 20:24:00,SITE Industrial Area,24.931127,66.999068,20,Friday,robbery,MEDIUM,yes,yes,community_report
INC-0795,2025-08-29 20:55:00,Teen Talwar,24.830183,67.030562,20,Friday,mugging,MEDIUM,no,no,community_report
INC-0117,2025-08-29 21:51:00,Orangi Town,24.965817,67.021683,21,Friday,phone_snatching,HIGH,no,no,community_report
INC-1356,2025-08-29 21:52:00,FB Area,24.95268,67.106804,21,Friday,signal_robbery,HIGH,no,no,community_report
INC-0402,2025-08-29 21:59:00,Liaquatabad,24.903442,67.033805,21,Friday,robbery,HIGH,yes,no,community_report
INC-0029,2025-08-30 23:52:00,Lyari,24.869816,67.009745,23,Saturday,mugging,HIGH,no,no,community_report
INC-0488,2025-08-31 01:30:00,Landhi,24.850188,67.357855,1,Sunday,vehicle_theft,HIGH,no,no,community_report
INC-1523,2025-08-31 12:30:00,DHA Phase 1,24.803887,67.061334,12,Sunday,vehicle_theft,MEDIUM,no,yes,community_report
INC-0763,2025-08-31 20:37:00,Saddar,24.860864,67.025388,20,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0977,2025-08-31 20:57:00,North Nazimabad,24.947226,67.055692,20,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1455,2025-08-31 21:20:00,PECHS,24.876801,67.082175,21,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0866,2025-08-31 22:56:00,Hassan Square,24.898617,67.069503,22,Sunday,phone_snatching,HIGH,no,no,community_report
INC-1109,2025-09-01 00:14:00,Sohrab Goth,24.955386,67.079189,0,Monday,robbery,HIGH,yes,no,community_report
INC-0035,2025-09-01 00:47:00,Lyari,24.870582,67.011638,0,Monday,robbery,HIGH,no,no,community_report
INC-0331,2025-09-01 21:59:00,Baloch Colony,24.865907,67.076064,21,Monday,signal_robbery,HIGH,no,no,community_report
INC-1489,2025-09-02 09:39:00,Clifton,24.822453,67.036243,9,Tuesday,vehicle_theft,LOW,no,no,community_report
INC-0367,2025-09-03 20:05:00,Liaquatabad,24.902921,67.036261,20,Wednesday,mugging,HIGH,no,no,community_report
INC-0345,2025-09-03 20:06:00,Baloch Colony,24.862691,67.077796,20,Wednesday,signal_robbery,HIGH,yes,no,community_report
INC-0425,2025-09-03 20:09:00,Liaquatabad,24.903467,67.034124,20,Wednesday,mugging,MEDIUM,no,no,community_report
INC-0885,2025-09-03 20:31:00,Hassan Square,24.896102,67.072062,20,Wednesday,signal_robbery,HIGH,no,no,community_report
INC-1263,2025-09-03 20:50:00,Nazimabad,24.918603,67.034391,20,Wednesday,phone_snatching,MEDIUM,no,yes,community_report
INC-1551,2025-09-04 15:38:00,DHA Phase 5,24.810562,67.092896,15,Thursday,vehicle_theft,LOW,no,yes,community_report
INC-1838,2025-09-04 15:41:00,Malir Cantonment,24.877147,67.205693,15,Thursday,mugging,LOW,no,yes,community_report
INC-1461,2025-09-05 17:50:00,PECHS,24.874735,67.080655,17,Friday,phone_snatching,LOW,no,no,community_report
INC-0620,2025-09-05 21:47:00,SITE Industrial Area,24.927176,66.999225,21,Friday,vehicle_theft,MEDIUM,no,no,community_report
INC-1861,2025-09-05 23:03:00,Malir Cantonment,24.878389,67.206183,23,Friday,mugging,LOW,no,no,community_report
INC-0490,2025-09-06 01:36:00,Landhi,24.847625,67.36177,1,Saturday,vehicle_theft,HIGH,no,yes,community_report
INC-0279,2025-09-06 17:16:00,Baloch Colony,24.866394,67.072358,17,Saturday,signal_robbery,HIGH,yes,yes,community_report
INC-0604,2025-09-06 22:59:00,SITE Industrial Area,24.92961,66.998128,22,Saturday,vehicle_theft,HIGH,no,yes,community_report
INC-0261,2025-09-07 15:08:00,Keamari,24.844969,66.992206,15,Sunday,robbery,MEDIUM,no,no,community_report
INC-0211,2025-09-07 22:21:00,Keamari,24.845112,66.987023,22,Sunday,mugging,MEDIUM,no,no,community_report
INC-1737,2025-09-08 16:02:00,Nagan Chowrangi,24.940929,67.082821,16,Monday,mugging,HIGH,no,no,community_report
INC-0625,2025-09-09 22:08:00,SITE Industrial Area,24.930081,66.997846,22,Tuesday,mugging,MEDIUM,no,no,community_report
INC-0251,2025-09-09 22:43:00,Keamari,24.842878,66.992199,22,Tuesday,robbery,MEDIUM,yes,no,community_report
INC-0089,2025-09-09 22:54:00,Lyari,24.869492,67.011561,22,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-1395,2025-09-09 23:22:00,Gulistan-e-Jauhar,24.911918,67.218969,23,Tuesday,mugging,LOW,no,no,community_report
INC-0706,2025-09-10 11:41:00,Malir,24.894425,67.230325,11,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-0023,2025-09-10 17:57:00,Lyari,24.872949,67.0117,17,Wednesday,robbery,HIGH,yes,no,community_report
INC-0116,2025-09-10 22:20:00,Orangi Town,24.962414,67.01902,22,Wednesday,robbery,HIGH,yes,yes,community_report
INC-1337,2025-09-11 17:50:00,FB Area,24.953732,67.107363,17,Thursday,phone_snatching,LOW,no,no,community_report
INC-0695,2025-09-11 19:16:00,Malir,24.893506,67.229127,19,Thursday,mugging,MEDIUM,no,no,community_report
INC-1206,2025-09-11 19:16:00,Garden West,24.879197,67.018201,19,Thursday,robbery,HIGH,yes,yes,community_report
INC-1633,2025-09-11 20:11:00,Guru Mandir,24.865047,67.013042,20,Thursday,phone_snatching,HIGH,no,no,community_report
INC-0255,2025-09-11 23:07:00,Keamari,24.844874,66.992113,23,Thursday,robbery,HIGH,yes,no,community_report
INC-0785,2025-09-12 13:17:00,Teen Talwar,24.829999,67.030579,13,Friday,mugging,MEDIUM,no,no,community_report
INC-0760,2025-09-12 20:19:00,Saddar,24.864331,67.029214,20,Friday,phone_snatching,HIGH,no,no,community_report
INC-1376,2025-09-12 22:36:00,FB Area,24.956189,67.105681,22,Friday,phone_snatching,HIGH,no,yes,community_report
INC-0429,2025-09-13 00:02:00,Landhi,24.850401,67.362373,0,Saturday,mugging,MEDIUM,no,no,community_report
INC-1850,2025-09-13 19:08:00,Malir Cantonment,24.873428,67.203855,19,Saturday,mugging,LOW,no,no,community_report
INC-1383,2025-09-13 21:27:00,Gulistan-e-Jauhar,24.912968,67.222517,21,Saturday,ride_hailing_incident,MEDIUM,no,yes,community_report
INC-0217,2025-09-14 08:07:00,Keamari,24.844872,66.987981,8,Sunday,robbery,HIGH,yes,no,community_report
INC-0300,2025-09-14 17:20:00,Baloch Colony,24.863774,67.074856,17,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0947,2025-09-14 20:28:00,North Nazimabad,24.950541,67.052997,20,Sunday,mugging,LOW,no,yes,community_report
INC-1330,2025-09-14 22:20:00,FB Area,24.956645,67.10621,22,Sunday,mugging,MEDIUM,no,no,community_report
INC-1087,2025-09-15 11:02:00,Sohrab Goth,24.958927,67.080763,11,Monday,mugging,MEDIUM,no,no,community_report
INC-1684,2025-09-15 19:39:00,Guru Mandir,24.866261,67.018972,19,Monday,mugging,HIGH,no,yes,community_report
INC-1213,2025-09-15 21:09:00,Garden West,24.879273,67.022765,21,Monday,mugging,HIGH,no,no,community_report
INC-1550,2025-09-15 23:00:00,DHA Phase 5,24.811094,67.088457,23,Monday,vehicle_theft,LOW,no,no,community_report
INC-1616,2025-09-16 19:56:00,Zamzama,24.825223,67.072781,19,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0870,2025-09-16 22:09:00,Hassan Square,24.897342,67.072627,22,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-1128,2025-09-17 13:36:00,Superhighway,24.978089,67.148484,13,Wednesday,vehicle_theft,MEDIUM,no,no,community_report
INC-1070,2025-09-17 16:42:00,Sohrab Goth,24.954004,67.079476,16,Wednesday,vehicle_theft,MEDIUM,no,no,community_report
INC-0437,2025-09-17 19:46:00,Landhi,24.850137,67.359432,19,Wednesday,vehicle_theft,HIGH,no,yes,community_report
INC-0518,2025-09-17 21:43:00,Korangi,24.822277,67.140075,21,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1335,2025-09-17 22:39:00,FB Area,24.952362,67.105384,22,Wednesday,signal_robbery,LOW,yes,yes,community_report
INC-0848,2025-09-17 23:54:00,Teen Talwar,24.827899,67.031989,23,Wednesday,phone_snatching,LOW,no,no,community_report
INC-1744,2025-09-19 11:25:00,Nagan Chowrangi,24.941196,67.085749,11,Friday,signal_robbery,LOW,no,no,community_report
INC-1822,2025-09-19 18:13:00,Soldier Bazaar,24.884615,67.026972,18,Friday,mugging,MEDIUM,no,no,community_report
INC-1693,2025-09-19 21:57:00,Nagan Chowrangi,24.943534,67.08759,21,Friday,signal_robbery,LOW,yes,no,community_report
INC-1388,2025-09-19 22:54:00,Gulistan-e-Jauhar,24.91131,67.218195,22,Friday,mugging,HIGH,no,yes,community_report
INC-1500,2025-09-20 00:03:00,Clifton,24.823918,67.034716,0,Saturday,phone_snatching,LOW,no,no,community_report
INC-1142,2025-09-20 14:29:00,Superhighway,24.9802,67.147755,14,Saturday,robbery,MEDIUM,no,yes,community_report
INC-0394,2025-09-20 18:33:00,Liaquatabad,24.902606,67.036311,18,Saturday,phone_snatching,MEDIUM,no,yes,community_report
INC-1246,2025-09-20 19:31:00,Garden West,24.875806,67.019711,19,Saturday,mugging,MEDIUM,no,yes,community_report
INC-1287,2025-09-20 20:35:00,Nazimabad,24.921428,67.034432,20,Saturday,mugging,MEDIUM,no,no,community_report
INC-1332,2025-09-20 21:27:00,FB Area,24.952631,67.104016,21,Saturday,phone_snatching,LOW,no,yes,community_report
INC-0970,2025-09-21 09:57:00,North Nazimabad,24.950512,67.055547,9,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0744,2025-09-21 10:18:00,Saddar,24.859818,67.027472,10,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0854,2025-09-21 13:12:00,Teen Talwar,24.83011,67.034321,13,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0406,2025-09-21 19:24:00,Liaquatabad,24.902245,67.036837,19,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0320,2025-09-21 21:09:00,Baloch Colony,24.865027,67.07376,21,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1283,2025-09-21 21:09:00,Nazimabad,24.922292,67.032476,21,Sunday,phone_snatching,HIGH,no,yes,community_report
INC-0732,2025-09-21 21:23:00,Saddar,24.862156,67.030936,21,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1101,2025-09-21 22:43:00,Sohrab Goth,24.958321,67.080905,22,Sunday,mugging,HIGH,no,no,community_report
INC-1541,2025-09-24 01:09:00,DHA Phase 1,24.805887,67.061869,1,Wednesday,vehicle_theft,MEDIUM,no,no,community_report
INC-0306,2025-09-24 12:20:00,Baloch Colony,24.863345,67.072835,12,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-0540,2025-09-24 21:58:00,Korangi,24.825629,67.13734,21,Wednesday,robbery,HIGH,yes,yes,community_report
INC-0711,2025-09-24 21:58:00,Saddar,24.86101,67.027259,21,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-0143,2025-09-25 13:47:00,Orangi Town,24.966761,67.019978,13,Thursday,robbery,HIGH,no,no,community_report
INC-0348,2025-09-25 18:36:00,Liaquatabad,24.902233,67.032425,18,Thursday,phone_snatching,HIGH,no,no,community_report
INC-0715,2025-09-25 20:06:00,Saddar,24.861723,67.029005,20,Thursday,pickpocketing,HIGH,no,no,community_report
INC-0888,2025-09-25 21:16:00,Hassan Square,24.8999,67.070038,21,Thursday,phone_snatching,HIGH,no,no,community_report
INC-1083,2025-09-25 23:39:00,Sohrab Goth,24.954692,67.080985,23,Thursday,robbery,HIGH,yes,no,community_report
INC-1426,2025-09-25 23:47:00,Gulistan-e-Jauhar,24.909596,67.220302,23,Thursday,ride_hailing_incident,LOW,no,no,community_report
INC-1456,2025-09-26 09:58:00,PECHS,24.872141,67.079133,9,Friday,mugging,LOW,no,yes,community_report
INC-1782,2025-09-26 22:28:00,Soldier Bazaar,24.886978,67.028914,22,Friday,robbery,MEDIUM,no,no,community_report
INC-1844,2025-09-26 23:27:00,Malir Cantonment,24.87609,67.205726,23,Friday,vehicle_theft,LOW,no,no,community_report
INC-1892,2025-09-27 11:19:00,Model Colony,24.880766,67.147928,11,Saturday,mugging,LOW,no,no,community_report
INC-1601,2025-09-27 13:21:00,Zamzama,24.829661,67.075137,13,Saturday,mugging,MEDIUM,no,no,community_report
INC-1870,2025-09-27 20:14:00,Model Colony,24.880162,67.150043,20,Saturday,phone_snatching,LOW,no,no,community_report
INC-0101,2025-09-27 21:55:00,Orangi Town,24.96745,67.018029,21,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0472,2025-09-28 00:54:00,Landhi,24.850659,67.358535,0,Sunday,mugging,HIGH,no,no,community_report
INC-0133,2025-09-28 14:56:00,Orangi Town,24.962713,67.0213,14,Sunday,mugging,HIGH,no,no,community_report
INC-1421,2025-09-28 17:20:00,Gulistan-e-Jauhar,24.909386,67.218263,17,Sunday,ride_hailing_incident,LOW,no,no,community_report
INC-0085,2025-09-28 18:27:00,Lyari,24.871807,67.012833,18,Sunday,mugging,MEDIUM,no,yes,community_report
INC-0897,2025-09-28 19:25:00,Hassan Square,24.89664,67.071206,19,Sunday,signal_robbery,HIGH,yes,yes,community_report
INC-1253,2025-09-28 21:33:00,Garden West,24.876281,67.017372,21,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0109,2025-09-28 22:48:00,Orangi Town,24.966021,67.022786,22,Sunday,mugging,HIGH,no,no,community_report
INC-1549,2025-09-29 00:48:00,DHA Phase 1,24.80357,67.057246,0,Monday,phone_snatching,HIGH,no,no,community_report
INC-0759,2025-09-29 18:16:00,Saddar,24.861699,67.030974,18,Monday,phone_snatching,LOW,no,no,community_report
INC-0026,2025-09-30 00:17:00,Lyari,24.870884,67.012111,0,Tuesday,mugging,LOW,no,no,community_report
INC-1216,2025-09-30 13:44:00,Garden West,24.875684,67.018148,13,Tuesday,mugging,MEDIUM,no,yes,community_report
INC-0685,2025-09-30 19:41:00,Malir,24.894305,67.229999,19,Tuesday,mugging,MEDIUM,no,yes,community_report
INC-0671,2025-09-30 20:14:00,Malir,24.893338,67.230049,20,Tuesday,mugging,HIGH,no,no,community_report
INC-0276,2025-09-30 20:49:00,Baloch Colony,24.862348,67.076493,20,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-1190,2025-10-01 01:15:00,Superhighway,24.980817,67.150885,1,Wednesday,vehicle_theft,MEDIUM,no,no,community_report
INC-0678,2025-10-01 14:35:00,Malir,24.896979,67.22808,14,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0354,2025-10-01 19:38:00,Liaquatabad,24.902175,67.034138,19,Wednesday,mugging,HIGH,no,yes,community_report
INC-0654,2025-10-01 19:46:00,Malir,24.898182,67.232183,19,Wednesday,mugging,MEDIUM,no,no,community_report
INC-0314,2025-10-01 21:57:00,Baloch Colony,24.863146,67.074506,21,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1051,2025-10-02 19:01:00,Gulshan-e-Iqbal,24.929485,67.134994,19,Thursday,signal_robbery,MEDIUM,no,no,community_report
INC-0875,2025-10-02 20:23:00,Hassan Square,24.900501,67.069371,20,Thursday,phone_snatching,LOW,no,yes,community_report
INC-1065,2025-10-02 23:57:00,Sohrab Goth,24.958542,67.078588,23,Thursday,robbery,MEDIUM,no,no,community_report
INC-0819,2025-10-03 08:32:00,Teen Talwar,24.82999,67.029508,8,Friday,phone_snatching,LOW,no,no,community_report
INC-0420,2025-10-03 18:51:00,Liaquatabad,24.906678,67.032709,18,Friday,phone_snatching,LOW,no,yes,community_report
INC-1199,2025-10-04 13:16:00,Garden West,24.879944,67.018541,13,Saturday,mugging,LOW,no,yes,community_report
INC-0576,2025-10-04 14:30:00,SITE Industrial Area,24.930042,66.999036,14,Saturday,vehicle_theft,MEDIUM,no,no,community_report
INC-0114,2025-10-04 15:35:00,Orangi Town,24.966646,67.018159,15,Saturday,mugging,MEDIUM,no,no,community_report
INC-0469,2025-10-05 09:10:00,Landhi,24.850851,67.357063,9,Sunday,vehicle_theft,HIGH,no,no,community_report
INC-0745,2025-10-05 09:47:00,Saddar,24.860518,67.029209,9,Sunday,pickpocketing,HIGH,no,no,community_report
INC-1321,2025-10-05 22:16:00,FB Area,24.954753,67.103344,22,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0831,2025-10-05 22:21:00,Teen Talwar,24.828887,67.030595,22,Sunday,phone_snatching,LOW,no,yes,community_report
INC-0904,2025-10-05 22:30:00,Hassan Square,24.896396,67.071558,22,Sunday,signal_robbery,MEDIUM,yes,no,community_report
INC-1485,2025-10-05 23:04:00,Clifton,24.819503,67.035932,23,Sunday,phone_snatching,LOW,no,yes,community_report
INC-1154,2025-10-05 23:53:00,Superhighway,24.978061,67.150843,23,Sunday,vehicle_theft,HIGH,no,yes,community_report
INC-0037,2025-10-06 00:40:00,Lyari,24.872329,67.012475,0,Monday,mugging,MEDIUM,no,no,community_report
INC-1080,2025-10-06 21:26:00,Sohrab Goth,24.953352,67.077013,21,Monday,robbery,MEDIUM,yes,yes,community_report
INC-1454,2025-10-06 22:33:00,PECHS,24.874034,67.08129,22,Monday,vehicle_theft,MEDIUM,no,no,community_report
INC-0466,2025-10-06 23:42:00,Landhi,24.851494,67.362507,23,Monday,vehicle_theft,MEDIUM,no,no,community_report
INC-0213,2025-10-07 21:20:00,Keamari,24.84781,66.990575,21,Tuesday,robbery,MEDIUM,no,no,community_report
INC-1312,2025-10-07 21:23:00,Nazimabad,24.921765,67.036601,21,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1677,2025-10-07 21:58:00,Guru Mandir,24.866033,67.016335,21,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0534,2025-10-07 22:36:00,Korangi,24.827854,67.14019,22,Tuesday,mugging,HIGH,no,no,community_report
INC-0246,2025-10-07 23:12:00,Keamari,24.84401,66.988962,23,Tuesday,robbery,HIGH,no,no,community_report
INC-0693,2025-10-07 23:31:00,Malir,24.898811,67.227024,23,Tuesday,mugging,LOW,no,no,community_report
INC-1174,2025-10-07 23:53:00,Superhighway,24.977118,67.150478,23,Tuesday,robbery,MEDIUM,no,no,community_report
INC-0218,2025-10-08 09:50:00,Keamari,24.842704,66.988749,9,Wednesday,mugging,HIGH,no,no,community_report
INC-1630,2025-10-08 19:41:00,Guru Mandir,24.866376,67.017824,19,Wednesday,mugging,HIGH,no,no,community_report
INC-1265,2025-10-08 19:56:00,Nazimabad,24.91855,67.032512,19,Wednesday,mugging,LOW,no,yes,community_report
INC-0968,2025-10-09 18:31:00,North Nazimabad,24.952765,67.054918,18,Thursday,mugging,HIGH,no,yes,community_report
INC-1508,2025-10-09 22:00:00,Clifton,24.822412,67.037465,22,Thursday,phone_snatching,LOW,no,yes,community_report
INC-1377,2025-10-09 23:27:00,FB Area,24.95524,67.10547,23,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1328,2025-10-09 23:35:00,FB Area,24.956925,67.106197,23,Thursday,signal_robbery,HIGH,no,yes,community_report
INC-1877,2025-10-10 20:06:00,Model Colony,24.880471,67.146528,20,Friday,phone_snatching,LOW,no,yes,community_report
INC-1483,2025-10-11 00:42:00,Clifton,24.823674,67.037703,0,Saturday,vehicle_theft,MEDIUM,no,no,community_report
INC-1683,2025-10-11 19:36:00,Guru Mandir,24.866805,67.014949,19,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1296,2025-10-11 20:34:00,Nazimabad,24.9225,67.034493,20,Saturday,mugging,MEDIUM,no,no,community_report
INC-1866,2025-10-11 21:53:00,Model Colony,24.884072,67.145055,21,Saturday,mugging,LOW,no,no,community_report
INC-1663,2025-10-12 15:45:00,Guru Mandir,24.869692,67.013121,15,Sunday,mugging,MEDIUM,no,no,community_report
INC-1753,2025-10-12 21:04:00,Nagan Chowrangi,24.939521,67.082179,21,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0631,2025-10-12 21:13:00,SITE Industrial Area,24.931665,67.002584,21,Sunday,vehicle_theft,LOW,no,yes,community_report
INC-1739,2025-10-12 21:55:00,Nagan Chowrangi,24.941285,67.086382,21,Sunday,signal_robbery,MEDIUM,no,no,community_report
INC-0747,2025-10-13 10:51:00,Saddar,24.859614,67.026405,10,Monday,pickpocketing,MEDIUM,no,no,community_report
INC-1009,2025-10-13 21:14:00,Gulshan-e-Iqbal,24.928903,67.134215,21,Monday,mugging,MEDIUM,no,no,community_report
INC-1369,2025-10-13 22:38:00,FB Area,24.957337,67.107963,22,Monday,signal_robbery,MEDIUM,yes,yes,community_report
INC-0544,2025-10-13 23:08:00,Korangi,24.825699,67.138207,23,Monday,mugging,HIGH,no,no,community_report
INC-0134,2025-10-14 20:30:00,Orangi Town,24.966588,67.017707,20,Tuesday,mugging,LOW,no,yes,community_report
INC-0521,2025-10-14 23:03:00,Korangi,24.825356,67.14177,23,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1525,2025-10-14 23:08:00,DHA Phase 1,24.806665,67.060985,23,Tuesday,vehicle_theft,MEDIUM,no,no,community_report
INC-1843,2025-10-14 23:26:00,Malir Cantonment,24.874562,67.203465,23,Tuesday,vehicle_theft,LOW,no,yes,community_report
INC-0286,2025-10-15 11:08:00,Baloch Colony,24.862242,67.077702,11,Wednesday,signal_robbery,HIGH,yes,yes,community_report
INC-1741,2025-10-15 22:41:00,Nagan Chowrangi,24.939753,67.083192,22,Wednesday,mugging,LOW,no,no,community_report
INC-0451,2025-10-16 01:57:00,Landhi,24.847414,67.357246,1,Thursday,vehicle_theft,HIGH,no,yes,community_report
INC-0675,2025-10-16 14:13:00,Malir,24.894236,67.232459,14,Thursday,mugging,MEDIUM,no,yes,community_report
INC-0353,2025-10-16 18:31:00,Liaquatabad,24.907756,67.03618,18,Thursday,phone_snatching,LOW,no,yes,community_report
